Toss,HH,HT,TH,TT,P(HH),P(HT),P(TH),P(TT)
1620, 397, 414, 399, 410, 0.245062, 0.255556, 0.246296, 0.253086
1621, 397, 415, 399, 410, 0.244911, 0.256015, 0.246144, 0.25293
1622, 397, 415, 400, 410, 0.24476, 0.255857, 0.246609, 0.252774
1623, 397, 416, 400, 410, 0.244609, 0.256315, 0.246457, 0.252619
1624, 397, 416, 401, 410, 0.244458, 0.256158, 0.246921, 0.252463
1625, 397, 416, 402, 410, 0.244308, 0.256, 0.247385, 0.252308
1626, 397, 416, 403, 410, 0.244157, 0.255843, 0.247847, 0.252153
1627, 397, 417, 403, 410, 0.244007, 0.2563, 0.247695, 0.251998
1628, 397, 418, 403, 410, 0.243857, 0.256757, 0.247543, 0.251843
1629, 398, 418, 403, 410, 0.244322, 0.256599, 0.247391, 0.251688
1630, 399, 418, 403, 410, 0.244785, 0.256442, 0.247239, 0.251534
1631, 399, 418, 404, 410, 0.244635, 0.256284, 0.247701, 0.25138
1632, 399, 419, 404, 410, 0.244485, 0.25674, 0.247549, 0.251225
1633, 399, 419, 404, 411, 0.244336, 0.256583, 0.247397, 0.251684
1634, 399, 420, 404, 411, 0.244186, 0.257038, 0.247246, 0.25153
1635, 400, 420, 404, 411, 0.244648, 0.256881, 0.247095, 0.251376
1636, 401, 420, 404, 411, 0.24511, 0.256724, 0.246944, 0.251222
1637, 401, 420, 404, 412, 0.24496, 0.256567, 0.246793, 0.25168
1638, 401, 421, 404, 412, 0.244811, 0.257021, 0.246642, 0.251526
1639, 401, 421, 405, 412, 0.244661, 0.256864, 0.247102, 0.251373
1640, 401, 422, 405, 412, 0.244512, 0.257317, 0.246951, 0.25122
1641, 402, 422, 405, 412, 0.244973, 0.25716, 0.246801, 0.251066
1642, 402, 423, 405, 412, 0.244823, 0.257613, 0.24665, 0.250914
1643, 402, 423, 405, 413, 0.244674, 0.257456, 0.2465, 0.251369
1644, 403, 423, 405, 413, 0.245134, 0.257299, 0.24635, 0.251217
1645, 403, 423, 405, 414, 0.244985, 0.257143, 0.246201, 0.251672
1646, 404, 423, 405, 414, 0.245443, 0.256987, 0.246051, 0.251519
1647, 405, 423, 405, 414, 0.245902, 0.256831, 0.245902, 0.251366
1648, 406, 423, 405, 414, 0.246359, 0.256675, 0.245752, 0.251214
1649, 406, 423, 406, 414, 0.24621, 0.256519, 0.24621, 0.251061
1650, 406, 424, 406, 414, 0.246061, 0.25697, 0.246061, 0.250909
1651, 406, 424, 406, 415, 0.245912, 0.256814, 0.245912, 0.251363
1652, 406, 424, 406, 416, 0.245763, 0.256659, 0.245763, 0.251816
1653, 407, 424, 406, 416, 0.246219, 0.256503, 0.245614, 0.251664
1654, 407, 424, 406, 417, 0.24607, 0.256348, 0.245466, 0.252116
1655, 407, 424, 406, 418, 0.245921, 0.256193, 0.245317, 0.252568
1656, 407, 425, 406, 418, 0.245773, 0.256643, 0.245169, 0.252415
1657, 407, 426, 406, 418, 0.245625, 0.257091, 0.245021, 0.252263
1658, 408, 426, 406, 418, 0.24608, 0.256936, 0.244873, 0.252111
1659, 408, 426, 407, 418, 0.245931, 0.256781, 0.245329, 0.251959
1660, 408, 427, 407, 418, 0.245783, 0.257229, 0.245181, 0.251807
1661, 408, 427, 407, 419, 0.245635, 0.257074, 0.245033, 0.252258
1662, 409, 427, 407, 419, 0.246089, 0.256919, 0.244886, 0.252106
1663, 409, 427, 407, 420, 0.245941, 0.256765, 0.244738, 0.252556
1664, 410, 427, 407, 420, 0.246394, 0.256611, 0.244591, 0.252404
1665, 411, 427, 407, 420, 0.246847, 0.256456, 0.244444, 0.252252
1666, 411, 428, 407, 420, 0.246699, 0.256903, 0.244298, 0.252101
1667, 412, 428, 407, 420, 0.247151, 0.256749, 0.244151, 0.25195
1668, 412, 428, 407, 421, 0.247002, 0.256595, 0.244005, 0.252398
1669, 412, 428, 407, 422, 0.246854, 0.256441, 0.243859, 0.252846
1670, 412, 428, 407, 423, 0.246707, 0.256287, 0.243713, 0.253293
1671, 412, 429, 407, 423, 0.246559, 0.256732, 0.243567, 0.253142
1672, 413, 429, 407, 423, 0.24701, 0.256579, 0.243421, 0.25299
1673, 413, 430, 407, 423, 0.246862, 0.257023, 0.243276, 0.252839
1674, 413, 430, 408, 423, 0.246714, 0.25687, 0.243728, 0.252688
1675, 413, 431, 408, 423, 0.246567, 0.257313, 0.243582, 0.252537
1676, 413, 431, 409, 423, 0.24642, 0.25716, 0.244033, 0.252387
1677, 414, 431, 409, 423, 0.246869, 0.257007, 0.243888, 0.252236
1678, 414, 431, 409, 424, 0.246722, 0.256853, 0.243743, 0.252682
1679, 414, 431, 409, 425, 0.246575, 0.2567, 0.243597, 0.253127
1680, 414, 431, 409, 426, 0.246429, 0.256548, 0.243452, 0.253571
1681, 414, 431, 410, 426, 0.246282, 0.256395, 0.243902, 0.253421
1682, 414, 431, 411, 426, 0.246136, 0.256243, 0.244352, 0.25327
1683, 414, 432, 411, 426, 0.245989, 0.256684, 0.244207, 0.253119
1684, 414, 432, 411, 427, 0.245843, 0.256532, 0.244062, 0.253563
1685, 414, 433, 411, 427, 0.245697, 0.256973, 0.243917, 0.253412
1686, 414, 433, 411, 428, 0.245552, 0.256821, 0.243772, 0.253855
1687, 414, 433, 412, 428, 0.245406, 0.256669, 0.244221, 0.253705
1688, 414, 433, 413, 428, 0.245261, 0.256517, 0.244668, 0.253555
1689, 415, 433, 413, 428, 0.245708, 0.256365, 0.244523, 0.253404
1690, 415, 434, 413, 428, 0.245562, 0.256805, 0.244379, 0.253254
1691, 415, 435, 413, 428, 0.245417, 0.257244, 0.244234, 0.253105
1692, 415, 435, 414, 428, 0.245272, 0.257092, 0.244681, 0.252955
1693, 415, 435, 414, 429, 0.245127, 0.25694, 0.244536, 0.253396
1694, 415, 435, 415, 429, 0.244982, 0.256789, 0.244982, 0.253247
1695, 415, 435, 416, 429, 0.244838, 0.256637, 0.245428, 0.253097
1696, 416, 435, 416, 429, 0.245283, 0.256486, 0.245283, 0.252948
1697, 417, 435, 416, 429, 0.245728, 0.256335, 0.245138, 0.252799
1698, 417, 435, 417, 429, 0.245583, 0.256184, 0.245583, 0.25265
1699, 417, 435, 418, 429, 0.245438, 0.256033, 0.246027, 0.252501
1700, 418, 435, 418, 429, 0.245882, 0.255882, 0.245882, 0.252353
1701, 419, 435, 418, 429, 0.246326, 0.255732, 0.245738, 0.252205
1702, 419, 435, 419, 429, 0.246181, 0.255582, 0.246181, 0.252056
1703, 419, 436, 419, 429, 0.246036, 0.256019, 0.246036, 0.251908
1704, 420, 436, 419, 429, 0.246479, 0.255869, 0.245892, 0.251761
1705, 421, 436, 419, 429, 0.246921, 0.255718, 0.245748, 0.251613
1706, 422, 436, 419, 429, 0.247362, 0.255569, 0.245604, 0.251465
1707, 422, 436, 420, 429, 0.247217, 0.255419, 0.246046, 0.251318
1708, 422, 436, 420, 430, 0.247073, 0.255269, 0.245902, 0.251756
1709, 423, 436, 420, 430, 0.247513, 0.25512, 0.245758, 0.251609
1710, 424, 436, 420, 430, 0.247953, 0.254971, 0.245614, 0.251462
1711, 424, 436, 420, 431, 0.247808, 0.254822, 0.24547, 0.251899
1712, 424, 436, 420, 432, 0.247664, 0.254673, 0.245327, 0.252336
1713, 424, 436, 421, 432, 0.247519, 0.254524, 0.245768, 0.252189
1714, 424, 436, 421, 433, 0.247375, 0.254376, 0.245624, 0.252625
1715, 424, 436, 422, 433, 0.24723, 0.254227, 0.246064, 0.252478
1716, 424, 437, 422, 433, 0.247086, 0.254662, 0.245921, 0.252331
1717, 424, 438, 422, 433, 0.246942, 0.255096, 0.245778, 0.252184
1718, 424, 438, 422, 434, 0.246799, 0.254948, 0.245634, 0.252619
1719, 424, 438, 422, 435, 0.246655, 0.254799, 0.245492, 0.253054
1720, 424, 438, 423, 435, 0.246512, 0.254651, 0.24593, 0.252907
1721, 424, 439, 423, 435, 0.246368, 0.255084, 0.245787, 0.25276
1722, 424, 439, 423, 436, 0.246225, 0.254936, 0.245645, 0.253194
1723, 424, 440, 423, 436, 0.246082, 0.255369, 0.245502, 0.253047
1724, 425, 440, 423, 436, 0.24652, 0.25522, 0.24536, 0.2529
1725, 425, 440, 423, 437, 0.246377, 0.255072, 0.245217, 0.253333
1726, 425, 440, 423, 438, 0.246234, 0.254925, 0.245075, 0.253766
1727, 425, 440, 423, 439, 0.246091, 0.254777, 0.244933, 0.254198
1728, 426, 440, 423, 439, 0.246528, 0.25463, 0.244792, 0.254051
1729, 426, 440, 423, 440, 0.246385, 0.254482, 0.24465, 0.254482
1730, 426, 440, 423, 441, 0.246243, 0.254335, 0.244509, 0.254913
1731, 426, 440, 423, 442, 0.246101, 0.254188, 0.244367, 0.255344
1732, 426, 440, 424, 442, 0.245958, 0.254042, 0.244804, 0.255196
1733, 426, 440, 425, 442, 0.245817, 0.253895, 0.245239, 0.255049
1734, 426, 441, 425, 442, 0.245675, 0.254325, 0.245098, 0.254902
1735, 427, 441, 425, 442, 0.24611, 0.254179, 0.244957, 0.254755
1736, 427, 441, 425, 443, 0.245968, 0.254032, 0.244816, 0.255184
1737, 427, 441, 426, 443, 0.245826, 0.253886, 0.24525, 0.255037
1738, 428, 441, 426, 443, 0.24626, 0.25374, 0.245109, 0.254891
1739, 428, 441, 427, 443, 0.246118, 0.253594, 0.245543, 0.254744
1740, 429, 441, 427, 443, 0.246552, 0.253448, 0.245402, 0.254598
1741, 429, 441, 427, 444, 0.24641, 0.253303, 0.245261, 0.255026
1742, 429, 441, 427, 445, 0.246269, 0.253157, 0.245121, 0.255454
1743, 429, 442, 427, 445, 0.246127, 0.253586, 0.24498, 0.255307
1744, 429, 442, 428, 445, 0.245986, 0.25344, 0.245413, 0.255161
1745, 430, 442, 428, 445, 0.246418, 0.253295, 0.245272, 0.255014
1746, 431, 442, 428, 445, 0.24685, 0.25315, 0.245132, 0.254868
1747, 431, 442, 428, 446, 0.246709, 0.253005, 0.244991, 0.255295
1748, 432, 442, 428, 446, 0.24714, 0.25286, 0.244851, 0.255149
1749, 433, 442, 428, 446, 0.24757, 0.252716, 0.244711, 0.255003
1750, 433, 443, 428, 446, 0.247429, 0.253143, 0.244571, 0.254857
1751, 434, 443, 428, 446, 0.247858, 0.252998, 0.244432, 0.254712
1752, 434, 444, 428, 446, 0.247717, 0.253425, 0.244292, 0.254566
1753, 434, 445, 428, 446, 0.247576, 0.253851, 0.244153, 0.254421
1754, 434, 445, 428, 447, 0.247434, 0.253706, 0.244014, 0.254846
1755, 434, 446, 428, 447, 0.247293, 0.254131, 0.243875, 0.254701
1756, 434, 447, 428, 447, 0.247153, 0.254556, 0.243736, 0.254556
1757, 435, 447, 428, 447, 0.247581, 0.254411, 0.243597, 0.254411
1758, 435, 447, 428, 448, 0.24744, 0.254266, 0.243458, 0.254835
1759, 436, 447, 428, 448, 0.247868, 0.254122, 0.24332, 0.25469
1760, 436, 448, 428, 448, 0.247727, 0.254545, 0.243182, 0.254545
1761, 436, 448, 428, 449, 0.247587, 0.254401, 0.243044, 0.254969
1762, 436, 448, 428, 450, 0.247446, 0.254257, 0.242906, 0.255392
1763, 437, 448, 428, 450, 0.247873, 0.254112, 0.242768, 0.255247
1764, 437, 448, 428, 451, 0.247732, 0.253968, 0.24263, 0.255669
1765, 437, 448, 429, 451, 0.247592, 0.253824, 0.243059, 0.255524
1766, 437, 449, 429, 451, 0.247452, 0.254247, 0.242922, 0.255379
1767, 437, 449, 429, 452, 0.247312, 0.254103, 0.242784, 0.255801
1768, 437, 449, 430, 452, 0.247172, 0.253959, 0.243213, 0.255656
1769, 437, 449, 431, 452, 0.247032, 0.253816, 0.24364, 0.255512
1770, 437, 449, 431, 453, 0.246893, 0.253672, 0.243503, 0.255932
1771, 437, 449, 432, 453, 0.246753, 0.253529, 0.24393, 0.255788
1772, 438, 449, 432, 453, 0.247178, 0.253386, 0.243792, 0.255643
1773, 438, 449, 432, 454, 0.247039, 0.253243, 0.243655, 0.256063
1774, 439, 449, 432, 454, 0.247463, 0.2531, 0.243517, 0.255919
1775, 439, 450, 432, 454, 0.247324, 0.253521, 0.24338, 0.255775
1776, 439, 451, 432, 454, 0.247185, 0.253941, 0.243243, 0.255631
1777, 439, 451, 433, 454, 0.247046, 0.253799, 0.243669, 0.255487
1778, 440, 451, 433, 454, 0.247469, 0.253656, 0.243532, 0.255343
1779, 440, 451, 433, 455, 0.24733, 0.253513, 0.243395, 0.255762
1780, 441, 451, 433, 455, 0.247753, 0.253371, 0.243258, 0.255618
1781, 442, 451, 433, 455, 0.248175, 0.253229, 0.243122, 0.255474
1782, 443, 451, 433, 455, 0.248597, 0.253086, 0.242985, 0.255331
1783, 443, 451, 433, 456, 0.248458, 0.252944, 0.242849, 0.255749
1784, 444, 451, 433, 456, 0.248879, 0.252803, 0.242713, 0.255605
1785, 444, 452, 433, 456, 0.248739, 0.253221, 0.242577, 0.255462
1786, 444, 452, 433, 457, 0.2486, 0.25308, 0.242441, 0.255879
1787, 444, 452, 433, 458, 0.248461, 0.252938, 0.242306, 0.256295
1788, 445, 452, 433, 458, 0.248881, 0.252796, 0.24217, 0.256152
1789, 445, 452, 433, 459, 0.248742, 0.252655, 0.242035, 0.256568
1790, 445, 452, 433, 460, 0.248603, 0.252514, 0.241899, 0.256983
1791, 445, 452, 433, 461, 0.248465, 0.252373, 0.241764, 0.257398
1792, 446, 452, 433, 461, 0.248884, 0.252232, 0.241629, 0.257254
1793, 446, 452, 434, 461, 0.248745, 0.252091, 0.242052, 0.257111
1794, 446, 452, 435, 461, 0.248606, 0.251951, 0.242475, 0.256968
1795, 446, 453, 435, 461, 0.248468, 0.252368, 0.24234, 0.256825
1796, 446, 453, 435, 462, 0.24833, 0.252227, 0.242205, 0.257238
1797, 446, 453, 436, 462, 0.248191, 0.252087, 0.242627, 0.257095
1798, 446, 453, 436, 463, 0.248053, 0.251947, 0.242492, 0.257508
1799, 446, 453, 436, 464, 0.247916, 0.251807, 0.242357, 0.257921
1800, 446, 453, 436, 465, 0.247778, 0.251667, 0.242222, 0.258333
1801, 446, 453, 437, 465, 0.24764, 0.251527, 0.242643, 0.25819
1802, 447, 453, 437, 465, 0.248058, 0.251387, 0.242508, 0.258047
1803, 447, 454, 437, 465, 0.24792, 0.251803, 0.242374, 0.257903
1804, 448, 454, 437, 465, 0.248337, 0.251663, 0.242239, 0.257761
1805, 448, 454, 437, 466, 0.248199, 0.251524, 0.242105, 0.258172
1806, 448, 455, 437, 466, 0.248062, 0.251938, 0.241971, 0.258029
1807, 448, 456, 437, 466, 0.247925, 0.252352, 0.241837, 0.257886
1808, 449, 456, 437, 466, 0.248341, 0.252212, 0.241704, 0.257743
1809, 450, 456, 437, 466, 0.248756, 0.252073, 0.24157, 0.257601
1810, 450, 457, 437, 466, 0.248619, 0.252486, 0.241436, 0.257459
1811, 450, 458, 437, 466, 0.248482, 0.252899, 0.241303, 0.257316
1812, 450, 458, 438, 466, 0.248344, 0.252759, 0.241722, 0.257174
1813, 450, 459, 438, 466, 0.248207, 0.253172, 0.241589, 0.257033
1814, 451, 459, 438, 466, 0.248622, 0.253032, 0.241455, 0.256891
1815, 451, 460, 438, 466, 0.248485, 0.253444, 0.241322, 0.256749
1816, 452, 460, 438, 466, 0.248899, 0.253304, 0.241189, 0.256608
1817, 453, 460, 438, 466, 0.249312, 0.253165, 0.241057, 0.256467
1818, 453, 461, 438, 466, 0.249175, 0.253575, 0.240924, 0.256326
1819, 454, 461, 438, 466, 0.249588, 0.253436, 0.240792, 0.256185
1820, 454, 461, 438, 467, 0.249451, 0.253297, 0.240659, 0.256593
1821, 454, 461, 439, 467, 0.249314, 0.253158, 0.241076, 0.256452
1822, 454, 462, 439, 467, 0.249177, 0.253568, 0.240944, 0.256312
1823, 454, 462, 439, 468, 0.24904, 0.253428, 0.240812, 0.25672
1824, 454, 462, 439, 469, 0.248904, 0.253289, 0.24068, 0.257127
1825, 454, 463, 439, 469, 0.248767, 0.253699, 0.240548, 0.256986
1826, 454, 463, 440, 469, 0.248631, 0.25356, 0.240964, 0.256846
1827, 454, 464, 440, 469, 0.248495, 0.253968, 0.240832, 0.256705
1828, 455, 464, 440, 469, 0.248906, 0.253829, 0.2407, 0.256565
1829, 456, 464, 440, 469, 0.249317, 0.253691, 0.240569, 0.256424
1830, 456, 464, 440, 470, 0.24918, 0.253552, 0.240437, 0.256831
1831, 456, 465, 440, 470, 0.249044, 0.25396, 0.240306, 0.25669
1832, 456, 465, 440, 471, 0.248908, 0.253821, 0.240175, 0.257096
1833, 456, 466, 440, 471, 0.248773, 0.254228, 0.240044, 0.256956
1834, 457, 466, 440, 471, 0.249182, 0.254089, 0.239913, 0.256816
1835, 457, 467, 440, 471, 0.249046, 0.254496, 0.239782, 0.256676
1836, 457, 467, 440, 472, 0.248911, 0.254357, 0.239651, 0.257081
1837, 457, 468, 440, 472, 0.248775, 0.254763, 0.239521, 0.256941
1838, 457, 468, 440, 473, 0.24864, 0.254625, 0.239391, 0.257345
1839, 457, 469, 440, 473, 0.248505, 0.25503, 0.23926, 0.257205
1840, 458, 469, 440, 473, 0.248913, 0.254891, 0.23913, 0.257065
1841, 458, 469, 441, 473, 0.248778, 0.254753, 0.239544, 0.256926
1842, 458, 469, 442, 473, 0.248643, 0.254615, 0.239957, 0.256786
1843, 458, 469, 443, 473, 0.248508, 0.254476, 0.240369, 0.256647
1844, 458, 470, 443, 473, 0.248373, 0.254881, 0.240239, 0.256508
1845, 459, 470, 443, 473, 0.24878, 0.254743, 0.240108, 0.256369
1846, 459, 471, 443, 473, 0.248646, 0.255146, 0.239978, 0.25623
1847, 460, 471, 443, 473, 0.249053, 0.255008, 0.239848, 0.256091
1848, 460, 471, 443, 474, 0.248918, 0.25487, 0.239719, 0.256494
1849, 460, 472, 443, 474, 0.248783, 0.255273, 0.239589, 0.256355
1850, 460, 473, 443, 474, 0.248649, 0.255676, 0.239459, 0.256216
1851, 460, 474, 443, 474, 0.248514, 0.256078, 0.23933, 0.256078
1852, 460, 474, 443, 475, 0.24838, 0.25594, 0.239201, 0.256479
1853, 460, 474, 444, 475, 0.248246, 0.255801, 0.239611, 0.256341
1854, 460, 474, 444, 476, 0.248112, 0.255663, 0.239482, 0.256742
1855, 461, 474, 444, 476, 0.248518, 0.255526, 0.239353, 0.256604
1856, 461, 474, 444, 477, 0.248384, 0.255388, 0.239224, 0.257004
1857, 461, 474, 444, 478, 0.24825, 0.25525, 0.239095, 0.257404
1858, 461, 475, 444, 478, 0.248116, 0.255651, 0.238967, 0.257266
1859, 461, 476, 444, 478, 0.247983, 0.256052, 0.238838, 0.257127
1860, 461, 476, 445, 478, 0.247849, 0.255914, 0.239247, 0.256989
1861, 461, 476, 445, 479, 0.247716, 0.255776, 0.239119, 0.257389
1862, 461, 476, 446, 479, 0.247583, 0.255639, 0.239527, 0.25725
1863, 461, 476, 447, 479, 0.24745, 0.255502, 0.239936, 0.257112
1864, 461, 476, 447, 480, 0.247318, 0.255365, 0.239807, 0.257511
1865, 461, 476, 448, 480, 0.247185, 0.255228, 0.240214, 0.257373
1866, 461, 476, 448, 481, 0.247053, 0.255091, 0.240086, 0.257771
1867, 461, 477, 448, 481, 0.24692, 0.25549, 0.239957, 0.257633
1868, 462, 477, 448, 481, 0.247323, 0.255353, 0.239829, 0.257495
1869, 462, 477, 449, 481, 0.247191, 0.255217, 0.240235, 0.257357
1870, 462, 477, 450, 481, 0.247059, 0.25508, 0.240642, 0.257219
1871, 462, 478, 450, 481, 0.246927, 0.255478, 0.240513, 0.257082
1872, 463, 478, 450, 481, 0.247329, 0.255342, 0.240385, 0.256944
1873, 463, 479, 450, 481, 0.247197, 0.255739, 0.240256, 0.256807
1874, 463, 480, 450, 481, 0.247065, 0.256137, 0.240128, 0.25667
1875, 463, 480, 451, 481, 0.246933, 0.256, 0.240533, 0.256533
1876, 464, 480, 451, 481, 0.247335, 0.255864, 0.240405, 0.256397
1877, 464, 480, 451, 482, 0.247203, 0.255727, 0.240277, 0.256793
1878, 464, 480, 452, 482, 0.247071, 0.255591, 0.240682, 0.256656
1879, 464, 480, 452, 483, 0.24694, 0.255455, 0.240553, 0.257052
1880, 464, 481, 452, 483, 0.246809, 0.255851, 0.240426, 0.256915
1881, 464, 481, 452, 484, 0.246677, 0.255715, 0.240298, 0.25731
1882, 464, 481, 453, 484, 0.246546, 0.255579, 0.240701, 0.257173
1883, 464, 481, 453, 485, 0.246415, 0.255443, 0.240574, 0.257568
1884, 464, 481, 454, 485, 0.246285, 0.255308, 0.240977, 0.257431
1885, 465, 481, 454, 485, 0.246684, 0.255172, 0.240849, 0.257294
1886, 465, 481, 455, 485, 0.246554, 0.255037, 0.241251, 0.257158
1887, 465, 482, 455, 485, 0.246423, 0.255432, 0.241123, 0.257022
1888, 465, 482, 456, 485, 0.246292, 0.255297, 0.241525, 0.256886
1889, 465, 482, 456, 486, 0.246162, 0.255161, 0.241398, 0.257279
1890, 465, 482, 457, 486, 0.246032, 0.255026, 0.241799, 0.257143
1891, 465, 482, 458, 486, 0.245902, 0.254892, 0.2422, 0.257007
1892, 465, 483, 458, 486, 0.245772, 0.255285, 0.242072, 0.256871
1893, 465, 483, 459, 486, 0.245642, 0.255151, 0.242472, 0.256735
1894, 465, 483, 459, 487, 0.245512, 0.255016, 0.242344, 0.257128
1895, 466, 483, 459, 487, 0.24591, 0.254881, 0.242216, 0.256992
1896, 466, 483, 460, 487, 0.245781, 0.254747, 0.242616, 0.256857
1897, 466, 483, 460, 488, 0.245651, 0.254613, 0.242488, 0.257248
1898, 467, 483, 460, 488, 0.246048, 0.254478, 0.24236, 0.257113
1899, 467, 483, 460, 489, 0.245919, 0.254344, 0.242233, 0.257504
1900, 467, 484, 460, 489, 0.245789, 0.254737, 0.242105, 0.257368
1901, 467, 484, 461, 489, 0.24566, 0.254603, 0.242504, 0.257233
1902, 467, 484, 461, 490, 0.245531, 0.254469, 0.242376, 0.257624
1903, 467, 484, 461, 491, 0.245402, 0.254335, 0.242249, 0.258014
1904, 467, 484, 462, 491, 0.245273, 0.254202, 0.242647, 0.257878
1905, 468, 484, 462, 491, 0.245669, 0.254068, 0.24252, 0.257743
1906, 469, 484, 462, 491, 0.246065, 0.253935, 0.242392, 0.257608
1907, 469, 485, 462, 491, 0.245936, 0.254326, 0.242265, 0.257472
1908, 469, 486, 462, 491, 0.245807, 0.254717, 0.242138, 0.257338
1909, 469, 487, 462, 491, 0.245678, 0.255107, 0.242012, 0.257203
1910, 470, 487, 462, 491, 0.246073, 0.254974, 0.241885, 0.257068
1911, 470, 488, 462, 491, 0.245945, 0.255364, 0.241758, 0.256934
1912, 470, 489, 462, 491, 0.245816, 0.255753, 0.241632, 0.256799
1913, 471, 489, 462, 491, 0.24621, 0.255619, 0.241505, 0.256665
1914, 471, 489, 463, 491, 0.246082, 0.255486, 0.241902, 0.256531
1915, 471, 489, 463, 492, 0.245953, 0.255352, 0.241775, 0.256919
1916, 471, 489, 463, 493, 0.245825, 0.255219, 0.241649, 0.257307
1917, 471, 489, 463, 494, 0.245696, 0.255086, 0.241523, 0.257694
1918, 471, 489, 463, 495, 0.245568, 0.254953, 0.241397, 0.258081
1919, 471, 489, 463, 496, 0.24544, 0.25482, 0.241271, 0.258468
1920, 471, 489, 464, 496, 0.245312, 0.254688, 0.241667, 0.258333
1921, 471, 489, 465, 496, 0.245185, 0.254555, 0.242061, 0.258199
1922, 472, 489, 465, 496, 0.245578, 0.254422, 0.241935, 0.258065
1923, 472, 489, 465, 497, 0.24545, 0.25429, 0.24181, 0.25845
1924, 472, 490, 465, 497, 0.245322, 0.254678, 0.241684, 0.258316
1925, 472, 491, 465, 497, 0.245195, 0.255065, 0.241558, 0.258182
1926, 472, 491, 466, 497, 0.245067, 0.254933, 0.241952, 0.258048
1927, 472, 492, 466, 497, 0.24494, 0.255319, 0.241827, 0.257914
1928, 472, 492, 467, 497, 0.244813, 0.255187, 0.24222, 0.25778
1929, 472, 492, 467, 498, 0.244686, 0.255054, 0.242094, 0.258165
1930, 472, 492, 468, 498, 0.24456, 0.254922, 0.242487, 0.258031
1931, 472, 492, 469, 498, 0.244433, 0.25479, 0.242879, 0.257897
1932, 472, 492, 470, 498, 0.244306, 0.254658, 0.243271, 0.257764
1933, 472, 492, 470, 499, 0.24418, 0.254527, 0.243145, 0.258148
1934, 472, 493, 470, 499, 0.244054, 0.254912, 0.24302, 0.258014
1935, 472, 494, 470, 499, 0.243928, 0.255297, 0.242894, 0.257881
1936, 473, 494, 470, 499, 0.244318, 0.255165, 0.242769, 0.257748
1937, 473, 495, 470, 499, 0.244192, 0.25555, 0.242643, 0.257615
1938, 473, 495, 471, 499, 0.244066, 0.255418, 0.243034, 0.257482
1939, 474, 495, 471, 499, 0.244456, 0.255286, 0.242909, 0.257349
1940, 475, 495, 471, 499, 0.244845, 0.255155, 0.242784, 0.257216
1941, 476, 495, 471, 499, 0.245234, 0.255023, 0.242658, 0.257084
1942, 476, 496, 471, 499, 0.245108, 0.255407, 0.242533, 0.256952
1943, 476, 497, 471, 499, 0.244982, 0.25579, 0.242409, 0.256819
1944, 477, 497, 471, 499, 0.24537, 0.255658, 0.242284, 0.256687
1945, 477, 497, 471, 500, 0.245244, 0.255527, 0.242159, 0.257069
1946, 478, 497, 471, 500, 0.245632, 0.255396, 0.242035, 0.256937
1947, 478, 497, 471, 501, 0.245506, 0.255265, 0.241911, 0.257319
1948, 478, 498, 471, 501, 0.24538, 0.255647, 0.241786, 0.257187
1949, 478, 498, 472, 501, 0.245254, 0.255516, 0.242175, 0.257055
1950, 479, 498, 472, 501, 0.245641, 0.255385, 0.242051, 0.256923
1951, 479, 498, 472, 502, 0.245515, 0.255254, 0.241927, 0.257304
1952, 479, 498, 473, 502, 0.245389, 0.255123, 0.242316, 0.257172
1953, 480, 498, 473, 502, 0.245776, 0.254992, 0.242192, 0.25704
1954, 480, 499, 473, 502, 0.24565, 0.255374, 0.242068, 0.256909
1955, 481, 499, 473, 502, 0.246036, 0.255243, 0.241944, 0.256777
1956, 481, 499, 473, 503, 0.24591, 0.255112, 0.24182, 0.257157
1957, 481, 499, 473, 504, 0.245784, 0.254982, 0.241696, 0.257537
1958, 481, 500, 473, 504, 0.245659, 0.255363, 0.241573, 0.257406
1959, 481, 500, 474, 504, 0.245533, 0.255232, 0.24196, 0.257274
